Date,Open,High,Low,Close,Adj Close,Volume
2010-05-20,17.456667,17.653334,17.100000,17.100000,12.583068,81768000
2010-05-21,16.910000,17.123333,16.836666,17.123333,12.600236,73645800
2010-05-24,17.013332,17.180000,16.966667,17.000000,12.509479,40673400
2010-05-25,16.750000,16.833332,16.666668,16.760000,12.332876,72187200
2010-05-26,16.786667,16.866667,16.670000,16.673332,12.269105,57234300
2010-05-27,16.840000,16.910000,16.773333,16.900000,12.435896,41941200
2010-05-28,16.916668,16.976667,16.833332,16.853333,12.401555,42058500
2010-06-01,16.933332,17.170000,16.840000,16.973333,12.489859,48160800
2010-06-02,17.076668,17.246668,17.006666,17.240000,12.686078,40997400
2010-06-03,17.243334,17.360001,17.160000,17.240000,12.686078,31527300
2010-06-04,17.136667,17.233334,16.740000,16.799999,12.362306,72125700
2010-06-07,16.820000,17.123333,16.773333,16.913334,12.445708,58501800
2010-06-08,16.930000,16.993334,16.843332,16.926666,12.455519,60946500
2010-06-09,16.986668,17.120001,16.863333,16.996668,12.507030,49592700
2010-06-10,17.070000,17.226667,17.020000,17.073334,12.563442,47551500
2010-06-11,16.990000,17.090000,16.850000,16.953333,12.475141,42082200
2010-06-14,17.036667,17.153334,16.963333,17.080000,12.568351,41700300
2010-06-15,17.066668,17.216667,17.020000,17.213333,12.666462,42932400
2010-06-16,17.166668,17.193333,16.973333,16.993334,12.504572,47702100
2010-06-17,17.016666,17.163334,16.986668,17.136667,12.610048,38001900
2010-06-18,17.136667,17.303333,17.136667,17.183332,12.644387,76277400
2010-06-21,17.236668,17.293333,16.903334,17.006666,12.514382,43965600
2010-06-22,17.023333,17.156668,16.866667,16.893333,12.430985,40974600
2010-06-23,16.920000,17.013332,16.799999,16.936666,12.462873,47837700
2010-06-24,16.910000,16.943333,16.650000,16.676666,12.271552,44457600
2010-06-25,16.650000,16.733334,16.266666,16.266666,11.969854,135999600
2010-06-28,16.353333,16.590000,16.336666,16.523333,12.158724,44091600
2010-06-29,16.389999,16.420000,16.143333,16.299999,11.994383,61052400
2010-06-30,16.320000,16.323334,16.003332,16.023333,11.790795,55166400
2010-07-01,16.033333,16.136667,15.923333,16.113333,11.857027,54343200
2010-07-02,16.146667,16.146667,15.946667,16.000000,11.773629,40743900
2010-07-06,16.446667,16.480000,16.086666,16.190001,11.913441,54676800
2010-07-07,16.219999,16.323334,16.053333,16.306667,11.999288,48528600
2010-07-08,16.440001,16.440001,16.263332,16.393333,12.063062,37950000
2010-07-09,16.416668,16.516666,16.383333,16.476667,12.124384,34821600
2010-07-12,16.593332,16.776667,16.559999,16.706667,12.293625,40322700
2010-07-13,16.783333,16.896667,16.700001,16.846666,12.396651,39659400
2010-07-14,16.683332,16.786667,16.680000,16.783333,12.350045,32124900
2010-07-15,16.780001,16.813334,16.636667,16.803333,12.364761,36766800
2010-07-16,16.716667,16.776667,16.506666,16.556667,12.183251,47766600
2010-07-19,16.573334,16.603333,16.363333,16.506666,12.146460,35688000
2010-07-20,16.420000,17.010000,16.420000,16.959999,12.480046,48851700
2010-07-21,17.000000,17.000000,16.703333,16.783333,12.350045,36933300
2010-07-22,16.850000,17.030001,16.836666,16.953333,12.475141,35952600
2010-07-23,16.969999,17.270000,16.966667,17.223333,12.673818,39139200
2010-07-26,17.223333,17.223333,16.969999,17.043333,12.541367,42336300
2010-07-27,16.933332,17.100000,16.886667,16.986668,12.499668,36885600
2010-07-28,16.933332,17.129999,16.933332,17.043333,12.541367,27985500
2010-07-29,17.076668,17.260000,16.933332,17.020000,12.524198,28891500
2010-07-30,16.870001,17.083332,16.833332,17.063334,12.556084,40654200
2010-08-02,17.183332,17.233334,16.983334,17.136667,12.610048,41583000
2010-08-03,17.083332,17.216667,17.010000,17.096666,12.580611,32005800
2010-08-04,17.013332,17.236668,17.003332,17.200001,12.656652,24206700
2010-08-05,17.213333,17.223333,17.073334,17.206667,12.661556,22317000
2010-08-06,17.139999,17.263332,17.036667,17.263332,12.703254,24810900
2010-08-09,17.276667,17.446667,17.266666,17.353333,12.769485,24796200
2010-08-10,17.303333,17.493334,17.230000,17.406668,12.808731,26537400
2010-08-11,17.206667,17.206667,16.993334,17.006666,12.587418,33918900
2010-08-12,16.853333,16.926666,16.670000,16.809999,12.441857,38390700
2010-08-13,16.776667,16.913334,16.666668,16.799999,12.434456,30285900
2010-08-16,16.723333,16.856667,16.686666,16.803333,12.436927,28946100
2010-08-17,16.930000,17.206667,16.886667,17.006666,12.587418,48946500
2010-08-18,17.000000,17.106667,16.873333,16.953333,12.547949,47235000
2010-08-19,16.900000,16.986668,16.666668,16.686666,12.350576,46902300
2010-08-20,16.723333,16.823334,16.676666,16.740000,12.390050,35105100
2010-08-23,16.856667,17.166668,16.796667,17.046667,12.617030,43973400
2010-08-24,16.889999,17.240000,16.866667,17.100000,12.656505,50102400
2010-08-25,17.083332,17.263332,17.030001,17.183332,12.718182,44527200
2010-08-26,17.206667,17.206667,16.916668,16.990000,12.575082,35696100
2010-08-27,17.006666,17.083332,16.906668,17.000000,12.582486,35805000
2010-08-30,17.006666,17.083332,16.843332,16.850000,12.471465,25507500
2010-08-31,16.836666,17.033333,16.706667,16.713333,12.370312,76078200
2010-09-01,16.830000,17.143333,16.820000,17.066668,12.631828,40294500
2010-09-02,17.040001,17.270000,17.040001,17.253332,12.769993,33618300
2010-09-03,17.286667,17.363333,17.183332,17.346666,12.839076,28839300
2010-09-07,17.356667,17.520000,17.280001,17.286667,12.794665,31751400
2010-09-08,17.296667,17.326668,17.173332,17.276667,12.787259,26880000
2010-09-09,17.353333,17.366667,17.280001,17.303333,12.807004,21869100
2010-09-10,17.299999,17.356667,17.240000,17.323334,12.821804,24481200
2010-09-13,17.416668,17.490000,17.336666,17.403334,12.881013,23604000
2010-09-14,17.386667,17.676666,17.383333,17.553333,12.992036,33604200
2010-09-15,17.490000,17.700001,17.469999,17.620001,13.041381,30594300
2010-09-16,17.553333,17.760000,17.516666,17.716667,13.112923,32228100
2010-09-17,17.723333,17.776667,17.626667,17.670000,13.078390,62399400
2010-09-20,17.700001,17.889999,17.696667,17.846666,13.209146,27780300
2010-09-21,17.840000,17.986668,17.773333,17.856667,13.216548,28275300
2010-09-22,17.840000,18.000000,17.816668,17.940001,13.278229,29730000
2010-09-23,17.910000,17.973333,17.843332,17.883333,13.236279,21873600
2010-09-24,17.983334,18.129999,17.946667,18.026667,13.342372,29305200
2010-09-27,17.969999,18.003332,17.823334,17.826668,13.194346,25986600
2010-09-28,17.843332,17.996668,17.683332,17.940001,13.278229,33441900
2010-09-29,17.933332,17.936666,17.703333,17.783333,13.162269,29592300
2010-09-30,17.843332,17.996668,17.713333,17.840000,13.204211,32703000
2010-10-01,17.866667,17.873333,17.733334,17.786667,13.164737,24688200
2010-10-04,17.780001,17.900000,17.713333,17.856667,13.216548,21427500
2010-10-05,17.980000,18.083332,17.943333,18.000000,13.322635,30648000
2010-10-06,17.973333,18.209999,17.966667,18.186666,13.460793,31241400
2010-10-07,18.219999,18.273333,18.013332,18.120001,13.411456,23309400
2010-10-08,18.116667,18.196667,18.006666,18.136667,13.423788,26380800
2010-10-11,18.173332,18.246668,18.143333,18.203333,13.473132,21111900
2010-10-12,18.150000,18.150000,17.916668,17.973333,13.302899,45104400
2010-10-13,18.059999,18.173332,17.910000,17.940001,13.278229,40840800
2010-10-14,17.956667,17.956667,17.643333,17.750000,13.137596,46640700
2010-10-15,17.786667,17.860001,17.673332,17.783333,13.162269,37677000
2010-10-18,17.750000,17.966667,17.750000,17.920000,13.263424,27689700
2010-10-19,17.816668,17.920000,17.709999,17.773333,13.154866,30675000
2010-10-20,17.763332,17.946667,17.750000,17.823334,13.191877,29226900
2010-10-21,17.896667,18.113333,17.863333,18.010000,13.330035,28806600
2010-10-22,17.986668,18.033333,17.953333,18.020000,13.337441,17386500
2010-10-25,18.059999,18.133333,17.966667,17.983334,13.310295,23889300
2010-10-26,17.946667,18.243334,17.943333,18.186666,13.460793,30880800
2010-10-27,18.080000,18.209999,17.850000,17.956667,13.290561,39060900
2010-10-28,18.063334,18.076668,17.863333,18.026667,13.342372,24550800
2010-10-29,18.013332,18.196667,17.870001,18.056667,13.364577,24098700
2010-11-01,18.016666,18.166668,18.006666,18.103333,13.399111,24622500
2010-11-02,18.183332,18.330000,18.163334,18.263332,13.517541,26547600
2010-11-03,18.256666,18.316668,18.073334,18.303333,13.547145,27567600
2010-11-04,18.333332,18.500000,18.316668,18.453333,13.658165,39740400
2010-11-05,18.483334,18.573334,18.299999,18.400000,13.618690,30784200
2010-11-08,18.303333,18.360001,18.170000,18.303333,13.547145,29823300
2010-11-09,18.360001,18.403334,18.276667,18.350000,13.581682,30141300
2010-11-10,18.253332,18.253332,18.030001,18.170000,13.448462,33710700
2010-11-11,18.173332,18.173332,17.986668,18.113333,13.406515,37698300
2010-11-12,18.033333,18.113333,17.953333,18.043333,13.354706,32033400
2010-11-15,18.056667,18.116667,17.956667,17.983334,13.310295,34378500
2010-11-16,18.190001,18.450001,18.080000,18.086666,13.386777,70665600
2010-11-17,18.116667,18.146667,17.853333,17.923332,13.265888,43514100
2010-11-18,18.046667,18.216667,17.966667,17.993334,13.317703,34761900
2010-11-19,18.033333,18.150000,17.983334,18.129999,13.418852,30922500
2010-11-22,18.066668,18.200001,17.973333,18.126667,13.416393,28505400
2010-11-23,18.066668,18.086666,17.853333,17.889999,13.241220,41554200
2010-11-24,17.913334,18.059999,17.913334,18.003332,13.325102,30937200
2010-11-26,17.896667,17.976667,17.856667,17.913334,13.258486,12465000
2010-11-29,17.883333,17.973333,17.809999,17.950001,13.285629,32362800
2010-11-30,17.920000,18.143333,17.866667,18.030001,13.344837,52670700
2010-12-01,18.139999,18.283333,18.129999,18.233334,13.495333,53648700
2010-12-02,18.236668,18.299999,18.126667,18.250000,13.507671,47324700
2010-12-03,18.209999,18.253332,18.103333,18.206667,13.475597,30290700
2010-12-06,18.293333,18.313334,18.156668,18.163334,13.443525,25898700
2010-12-07,18.180000,18.446667,18.180000,18.363333,13.591552,47679900
2010-12-08,18.286667,18.316668,18.150000,18.163334,13.517873,37439100
2010-12-09,18.240000,18.256666,18.106667,18.113333,13.480662,32198400
2010-12-10,18.103333,18.133333,18.046667,18.093332,13.465777,36149700
2010-12-13,18.103333,18.133333,18.000000,18.070000,13.448406,33975600
2010-12-14,18.033333,18.193333,18.006666,18.150000,13.507955,32238600
2010-12-15,18.076668,18.113333,18.013332,18.076668,13.453372,31650600
2010-12-16,18.030001,18.209999,18.000000,18.209999,13.552608,37005900
2010-12-17,18.226667,18.250000,18.126667,18.136667,13.498029,64686600
2010-12-20,18.186666,18.186666,17.870001,17.923332,13.339254,40846800
2010-12-21,17.920000,17.953333,17.879999,17.883333,13.309486,24875700
2010-12-22,17.863333,17.883333,17.719999,17.770000,13.225142,34376400
2010-12-23,17.723333,17.896667,17.713333,17.866667,13.297084,27185100
2010-12-27,17.853333,17.910000,17.743334,17.856667,13.289641,17628600
2010-12-28,17.876667,17.976667,17.836666,17.913334,13.331811,20367300
2010-12-29,17.856667,18.086666,17.856667,18.026667,13.416163,22886100
2010-12-30,18.000000,18.063334,17.946667,18.023333,13.413685,18911400
2010-12-31,17.990000,18.083332,17.930000,17.976667,13.378950,21281700
2011-01-03,18.076668,18.266666,18.049999,18.186666,13.535238,42894900
2011-01-04,18.203333,18.293333,18.093332,18.256666,13.587331,36463200
2011-01-05,18.250000,18.356667,18.106667,18.136667,13.498029,42646800
2011-01-06,18.103333,18.126667,17.926666,17.986668,13.386393,46756500
2011-01-07,17.963333,18.049999,17.920000,18.026667,13.416163,23905800
2011-01-10,17.883333,18.036667,17.846666,17.910000,13.329333,31437900
2011-01-11,17.983334,18.173332,17.910000,18.096666,13.468259,36070200
2011-01-12,18.173332,18.440001,18.113333,18.283333,13.607184,40659900
2011-01-13,18.233334,18.453333,18.230000,18.263332,13.592300,38596800
2011-01-14,18.243334,18.330000,18.139999,18.270000,13.597266,27856800
2011-01-18,18.370001,18.466667,18.250000,18.379999,13.679123,31602600
2011-01-19,18.346666,18.383333,18.236668,18.343332,13.651834,29685000
2011-01-20,18.373333,18.756666,18.373333,18.663334,13.889995,58837500
2011-01-21,18.716667,18.746668,18.459999,18.576668,13.825496,38876400
2011-01-24,18.463333,18.683332,18.433332,18.683332,13.904884,33222600
2011-01-25,18.706667,19.096666,18.600000,19.086666,14.205053,61443300
2011-01-26,19.129999,19.250000,19.000000,19.106667,14.219939,39633600
2011-01-27,19.153334,19.263332,19.006666,19.190001,14.281960,30519600
2011-01-28,19.230000,19.299999,18.833332,18.900000,14.066133,43794600
2011-01-31,18.816668,18.853333,18.566668,18.690001,13.909839,47065500
2011-02-01,18.790001,18.860001,18.636667,18.776667,13.974340,38554800
2011-02-02,18.719999,18.726667,18.549999,18.620001,13.857747,42115800
2011-02-03,18.639999,18.680000,18.463333,18.639999,13.872627,33850800
2011-02-04,18.680000,18.700001,18.556667,18.676666,13.899915,21318000
2011-02-07,18.690001,18.746668,18.610001,18.690001,13.909839,20162100
2011-02-08,18.700001,18.823334,18.650000,18.793333,13.986744,26458200
2011-02-09,18.753332,18.910000,18.700001,18.910000,14.073570,25743900
2011-02-10,18.716667,18.719999,18.433332,18.530001,13.790761,47286000
2011-02-11,18.510000,18.626667,18.436666,18.563334,13.815567,28747500
2011-02-14,18.420000,18.436666,18.223333,18.266666,13.594779,48821700
2011-02-15,18.260000,18.350000,18.170000,18.316668,13.631988,33992100
2011-02-16,18.299999,18.400000,18.143333,18.183332,13.532758,46191300
2011-02-17,18.173332,18.299999,18.116667,18.250000,13.582376,25617000
2011-02-18,18.226667,18.523333,18.166668,18.459999,13.738667,59923800
2011-02-22,17.936666,18.003332,17.650000,17.889999,13.314450,86089800
2011-02-23,17.820000,17.866667,17.633333,17.676666,13.155680,60355800
2011-02-24,17.709999,17.723333,17.293333,17.363333,12.922483,70616100
2011-02-25,17.363333,17.389999,17.173332,17.250000,12.838137,60968400
2011-02-28,17.250000,17.476667,17.226667,17.326668,12.895192,53704500
2011-03-01,17.386667,17.533333,17.316668,17.356667,12.917518,52932000
2011-03-02,17.423332,17.456667,17.240000,17.323334,12.892713,33432600
2011-03-03,17.396667,17.423332,17.233334,17.336666,12.902636,37542000
2011-03-04,17.466667,17.496668,17.243334,17.356667,12.917518,47178000
2011-03-07,17.420000,17.430000,17.250000,17.340000,12.905116,39093600
2011-03-08,17.366667,17.513332,17.336666,17.480000,13.009307,35746500
2011-03-09,17.423332,17.613333,17.406668,17.556667,13.157952,34149000
2011-03-10,17.450001,17.959999,17.420000,17.549999,13.152957,54933900
2011-03-11,17.546667,17.650000,17.379999,17.530001,13.137967,43617900
2011-03-14,17.450001,17.506666,17.353333,17.440001,13.070516,30649200
2011-03-15,17.256666,17.450001,17.126667,17.353333,13.005565,41569800
2011-03-16,17.173332,17.290001,16.990000,17.126667,12.835687,49214400
2011-03-17,17.246668,17.290001,17.013332,17.123333,12.833190,32648100
2011-03-18,17.209999,17.296667,17.083332,17.173332,12.870658,35415600
2011-03-21,17.243334,17.333332,17.226667,17.306667,12.970588,26150100
2011-03-22,17.323334,17.379999,17.263332,17.333332,12.990571,25284000
2011-03-23,17.283333,17.293333,17.126667,17.213333,12.900639,40587000
2011-03-24,17.276667,17.650000,17.256666,17.530001,13.137967,45207900
2011-03-25,17.520000,17.556667,17.426666,17.450001,13.078012,22837800
2011-03-28,17.436666,17.500000,17.336666,17.396667,13.038041,25064100
2011-03-29,17.350000,17.459999,17.346666,17.420000,13.055523,26129100
2011-03-30,17.510000,17.580000,17.360001,17.453333,13.080509,25660200
2011-03-31,17.383333,17.440001,17.296667,17.350000,13.003064,32699100
2011-04-01,17.416668,17.453333,17.306667,17.376667,13.023049,23879700
2011-04-04,17.436666,17.610001,17.353333,17.549999,13.152957,27660300
2011-04-05,17.566668,17.730000,17.556667,17.580000,13.175442,26605200
2011-04-06,17.556667,17.736668,17.556667,17.660000,13.235396,25095300
2011-04-07,17.616667,17.746668,17.583332,17.666668,13.240393,36501300
2011-04-08,17.670000,17.716667,17.423332,17.513332,13.125477,29199900
2011-04-11,17.513332,17.639999,17.466667,17.606667,13.195422,22400100
2011-04-12,17.563334,17.916668,17.556667,17.840000,13.370297,40248900
2011-04-13,17.906668,17.986668,17.833332,17.876667,13.397777,25788900
2011-04-14,17.826668,17.913334,17.740000,17.833332,13.365298,22244400
2011-04-15,17.850000,17.896667,17.766666,17.850000,13.377790,26143800
2011-04-18,17.693333,17.883333,17.636667,17.770000,13.317838,28522200
2011-04-19,17.753332,17.823334,17.700001,17.783333,13.327829,18443400
2011-04-20,17.916668,17.983334,17.879999,17.896667,13.412763,22202400
2011-04-21,17.940001,17.976667,17.806667,17.860001,13.385290,17559900
2011-04-25,17.866667,17.886667,17.743334,17.790001,13.332826,17441400
2011-04-26,17.796667,18.076668,17.760000,17.969999,13.467731,35973600
2011-04-27,17.959999,18.203333,17.959999,18.139999,13.595134,29148300
2011-04-28,18.096666,18.266666,18.093332,18.230000,13.662584,29473800
2011-04-29,18.136667,18.386667,18.110001,18.326668,13.735036,29445600
2011-05-02,18.360001,18.360001,18.223333,18.346666,13.750019,24530100
2011-05-03,18.360001,18.590000,18.320000,18.486668,13.854946,33367800
2011-05-04,18.436666,18.596666,18.400000,18.456667,13.832463,24491400
2011-05-05,18.383333,18.533333,18.296667,18.356667,13.757518,33390300
2011-05-06,18.433332,18.516666,18.286667,18.340000,13.745027,24127800
2011-05-09,18.323334,18.453333,18.233334,18.366667,13.765012,19639500
2011-05-10,18.383333,18.533333,18.366667,18.510000,13.872432,26265300
2011-05-11,18.370001,18.536667,18.346666,18.389999,13.873696,28266600
2011-05-12,18.413334,18.610001,18.303333,18.573334,14.012006,26850000
2011-05-13,18.590000,18.676666,18.446667,18.573334,14.012006,26857500
2011-05-16,18.536667,18.823334,18.493334,18.686666,14.097503,42520500
2011-05-17,18.520000,18.763332,18.413334,18.513332,13.966736,43771500
2011-05-18,18.500000,18.513332,18.316668,18.393333,13.876206,34248300
2011-05-19,18.410000,18.533333,18.346666,18.493334,13.951648,23075400
2011-05-20,18.516666,18.563334,18.393333,18.430000,13.903869,26396700
2011-05-23,18.330000,18.500000,18.330000,18.406668,13.886268,22018200
2011-05-24,18.413334,18.436666,18.203333,18.260000,13.775609,36721800
2011-05-25,18.209999,18.233334,18.066668,18.186666,13.720291,30593400
2011-05-26,18.176666,18.233334,18.063334,18.206667,13.735380,17315100
2011-05-27,18.250000,18.363333,18.206667,18.233334,13.755501,15946500
2011-05-31,18.293333,18.406668,18.270000,18.406668,13.886268,26703300
2011-06-01,18.326668,18.389999,18.083332,18.100000,13.654913,33544800
2011-06-02,18.070000,18.070000,17.716667,17.850000,13.466307,44354700
2011-06-03,17.716667,17.950001,17.680000,17.886667,13.493968,39862200
2011-06-06,17.953333,18.063334,17.833332,17.920000,13.519116,33726900
2011-06-07,17.980000,18.100000,17.923332,17.943333,13.536716,29724900
2011-06-08,17.870001,17.973333,17.809999,17.896667,13.501509,34981800
2011-06-09,17.910000,18.076668,17.870001,17.873333,13.483913,34022400
2011-06-10,17.889999,17.946667,17.563334,17.573334,13.257586,43756200
2011-06-13,17.636667,17.750000,17.526667,17.540001,13.232434,37635300
2011-06-14,17.620001,17.753332,17.590000,17.636667,13.305365,26392200
2011-06-15,17.546667,17.546667,17.263332,17.440001,13.156998,45972000
2011-06-16,17.486668,17.656668,17.400000,17.610001,13.285250,35231100
2011-06-17,17.686666,17.763332,17.606667,17.606667,13.282730,61692900
2011-06-20,17.566668,17.833332,17.566668,17.680000,13.338058,45594300
2011-06-21,17.700001,17.763332,17.583332,17.763332,13.400927,32673000
2011-06-22,17.700001,17.763332,17.610001,17.670000,13.330514,31747500
2011-06-23,17.786667,17.900000,17.556667,17.763332,13.400927,54463200
2011-06-24,17.730000,17.806667,17.450001,17.469999,13.179627,62301300
2011-06-27,17.440001,17.586666,17.423332,17.430000,13.149454,30501000
2011-06-28,17.480000,17.510000,17.379999,17.510000,13.209809,32963100
2011-06-29,17.540001,17.596666,17.476667,17.546667,13.237467,26600400
2011-06-30,17.553333,17.719999,17.516666,17.713333,13.363204,29952900
2011-07-01,17.730000,17.883333,17.666668,17.836666,13.456249,28439400
2011-07-05,17.780001,17.853333,17.673332,17.796667,13.426074,27637500
2011-07-06,17.809999,17.983334,17.809999,17.906668,13.509056,24234600
2011-07-07,18.190001,18.270000,18.063334,18.163334,13.702689,38460900
2011-07-08,18.083332,18.106667,17.923332,18.026667,13.599590,27399900
2011-07-11,17.940001,18.026667,17.900000,17.956667,13.546779,22645200
2011-07-12,17.953333,18.139999,17.920000,17.980000,13.564376,28457100
2011-07-13,18.023333,18.090000,17.946667,18.006666,13.584498,30460200
2011-07-14,17.840000,17.900000,17.793333,17.876667,13.486424,46566300
2011-07-15,17.910000,17.990000,17.820000,17.876667,13.486424,30550500
2011-07-18,17.803333,17.846666,17.726667,17.773333,13.408466,24658200
2011-07-19,17.799999,18.010000,17.780001,17.990000,13.571926,25756200
2011-07-20,17.969999,17.990000,17.866667,17.963333,13.551810,26573700
2011-07-21,18.000000,18.230000,17.969999,18.156668,13.697662,31831800
2011-07-22,18.193333,18.240000,18.083332,18.173332,13.710235,20407500
2011-07-25,18.010000,18.133333,17.983334,17.990000,13.571926,24532800
2011-07-26,18.010000,18.030001,17.836666,17.863333,13.476367,32794200
2011-07-27,17.813334,17.916668,17.723333,17.750000,13.390864,36600300
2011-07-28,17.770000,17.850000,17.656668,17.663334,13.325484,26725800
2011-07-29,17.593332,17.716667,17.556667,17.570000,13.255071,39579600
2011-08-01,17.596666,17.663334,17.356667,17.540001,13.232434,32064000
2011-08-02,17.413334,17.516666,17.223333,17.226667,12.996054,45718800
2011-08-03,17.253332,17.350000,17.003332,17.093332,12.895466,64366200
2011-08-04,16.996668,16.996668,16.690001,16.700001,12.598732,78213600
2011-08-05,16.863333,16.973333,16.530001,16.950001,12.787333,81896700
2011-08-08,16.933332,17.110001,16.256666,16.306667,12.301994,99128700
2011-08-09,16.446667,16.969999,16.223333,16.940001,12.779789,71966700
2011-08-10,16.673332,16.686666,16.103333,16.136667,12.261811,81008700
2011-08-11,16.283333,16.799999,16.283333,16.576668,12.596153,64798500
2011-08-12,16.700001,16.770000,16.426666,16.583332,12.601218,45481200
2011-08-15,16.626667,16.693333,16.430000,16.660000,12.659478,44489100
2011-08-16,17.146667,17.493334,17.040001,17.306667,13.150859,76786500
2011-08-17,17.240000,17.393333,17.053333,17.183332,13.057143,46540200
2011-08-18,16.836666,17.316668,16.770000,17.263332,13.117931,75137100
2011-08-19,17.163334,17.580000,17.160000,17.433332,13.247114,69107100
2011-08-22,17.413334,17.546667,17.360001,17.396667,13.219252,41313900
2011-08-23,17.386667,17.736668,17.376667,17.736668,13.477604,51510000
2011-08-24,17.673332,17.806667,17.603333,17.790001,13.518130,34187100
2011-08-25,17.793333,17.830000,17.516666,17.566668,13.348431,32912400
2011-08-26,17.596666,17.746668,17.316668,17.633333,13.399082,31380600
2011-08-29,17.703333,17.813334,17.666668,17.730000,13.472544,25431000
2011-08-30,17.620001,17.709999,17.469999,17.606667,13.378825,40452600
2011-08-31,17.666668,17.793333,17.620001,17.730000,13.472544,39690600
2011-09-01,17.733334,17.850000,17.549999,17.549999,13.335760,37477800
2011-09-02,17.416668,17.546667,17.323334,17.343332,13.178722,32428500
2011-09-06,17.160000,17.263332,16.956667,17.226667,13.090071,51343200
2011-09-07,17.350000,17.520000,17.283333,17.473333,13.277505,31210500
2011-09-08,17.360001,17.583332,17.353333,17.403334,13.224318,34807500
2011-09-09,17.299999,17.393333,17.066668,17.120001,13.009013,36083400
2011-09-12,16.950001,17.276667,16.940001,17.273333,13.125528,33687900
2011-09-13,17.263332,17.266666,17.073334,17.196667,13.067274,32312400
2011-09-14,17.236668,17.596666,17.193333,17.400000,13.221782,37522800
2011-09-15,17.406668,17.503332,17.313334,17.503332,13.300303,32997600
2011-09-16,17.583332,17.716667,17.516666,17.549999,13.335760,107053800
2011-09-19,17.393333,17.540001,17.346666,17.483334,13.285107,27086700
2011-09-20,17.480000,17.639999,17.389999,17.430000,13.244578,25263600
2011-09-21,17.453333,17.530001,17.096666,17.106667,12.998886,31421700
2011-09-22,16.883333,17.076668,16.646667,16.760000,12.735462,63960900
2011-09-23,16.726667,16.986668,16.676666,16.933332,12.867174,38109000
2011-09-26,16.980000,17.283333,16.933332,17.276667,13.128063,34081800
2011-09-27,17.453333,17.620001,17.266666,17.343332,13.178722,34477500
2011-09-28,17.373333,17.473333,17.096666,17.103333,12.996351,34380600
2011-09-29,17.270000,17.466667,17.106667,17.309999,13.153395,31033200
2011-09-30,17.283333,17.530001,17.236668,17.299999,13.145792,40857900
2011-10-03,17.293333,17.639999,17.283333,17.320000,13.160989,46500600
2011-10-04,17.246668,17.660000,17.209999,17.626667,13.394022,56092500
2011-10-05,17.566668,17.750000,17.376667,17.549999,13.335760,40813500
2011-10-06,17.580000,17.633333,17.443333,17.583332,13.361093,30063600
2011-10-07,17.693333,18.010000,17.633333,17.900000,13.601726,41738700
2011-10-10,18.063334,18.393333,18.063334,18.270000,13.882874,36565200
2011-10-11,18.260000,18.263332,18.129999,18.240000,13.860076,30640500
2011-10-12,18.350000,18.796667,18.333332,18.400000,13.981658,66291900
2011-10-13,18.346666,18.436666,18.240000,18.340000,13.936062,31503300
2011-10-14,18.426666,18.490000,18.209999,18.486668,14.047513,32118000
2011-10-17,18.263332,18.486668,18.160000,18.260000,13.875271,26910600
2011-10-18,18.313334,18.730000,18.270000,18.629999,14.156418,42211200
2011-10-19,18.570000,18.809999,18.566668,18.750000,14.247611,38955600
2011-10-20,18.733334,18.959999,18.683332,18.790001,14.278009,37937400
2011-10-21,18.913334,19.139999,18.883333,18.973333,14.417311,43495800
2011-10-24,18.959999,19.000000,18.866667,18.926666,14.381857,27838500
2011-10-25,18.886667,19.049999,18.850000,18.903334,14.364124,30312900
2011-10-26,19.033333,19.146667,18.866667,19.123333,14.531301,38174100
2011-10-27,19.266666,19.320000,19.150000,19.270000,14.642747,45976500
2011-10-28,19.283333,19.290001,18.986668,19.049999,14.475573,33878400
2011-10-31,18.860001,19.096666,18.860001,18.906668,14.366657,28442700
2011-11-01,18.606667,18.913334,18.559999,18.743334,14.242545,41364300
2011-11-02,18.923332,19.063334,18.846666,18.953333,14.402114,26760900
2011-11-03,19.016666,19.176666,18.866667,19.139999,14.543959,28726800
2011-11-04,19.026667,19.166668,18.966667,19.166668,14.564221,21018300
2011-11-07,19.113333,19.320000,19.016666,19.313334,14.675676,25560300
2011-11-08,19.340000,19.799999,19.283333,19.773333,15.025213,60312900
2011-11-09,19.510000,19.643333,19.200001,19.350000,14.703539,41840400
2011-11-10,19.443333,19.496668,19.170000,19.376667,14.723800,28230000
2011-11-11,19.503332,19.750000,19.459999,19.733334,14.994817,25193700
2011-11-14,19.603333,19.660000,19.453333,19.629999,14.916299,31656300
2011-11-15,19.323334,19.350000,19.076668,19.153334,14.554093,48017700
2011-11-16,19.033333,19.139999,18.879999,18.893333,14.356528,35342400
2011-11-17,18.846666,19.063334,18.753332,18.910000,14.369188,30671400
2011-11-18,19.010000,19.120001,18.870001,19.076668,14.495837,26946900
2011-11-21,18.976667,19.096666,18.793333,18.886667,14.351460,29796600
2011-11-22,18.853333,19.043333,18.833332,18.950001,14.399584,22491900
2011-11-23,18.883333,19.000000,18.773333,18.879999,14.346391,24781200
2011-11-25,18.896667,19.110001,18.896667,18.963333,14.409718,12776400
2011-11-28,19.176666,19.333332,19.000000,19.083332,14.500901,27864300
2011-11-29,19.113333,19.433332,19.113333,19.389999,14.733924,32451600
2011-11-30,19.586666,19.666668,19.436666,19.633333,14.918833,44535600
